category,address,name,getName,getNameEnd,userDeclaredType,autodetectedType,getType,accessType,userDeclaredSize,autodetectedSize,getSize,getVrom,sectionType,isDefined,isUserDeclared,isAutogenerated,isMaybeString,failedStringDecoding,isMaybePascalString,failedPascalStringDecoding,referenceCounter,parentFunction,parentFileName,inFileOffset,overlayCategory,unknownSegment,isGot,isGotGlobal,isGotLocal,gotIndex,accessedAsGpRel,firstLoAccess,isAutogeneratedPad,autoCreatedPadMainSymbol,isElfNotype,isAutocreatedSymFromOtherSizedSym,isMips1Double,visibility
symbol,0x8036A458,None,D_8036A458_main_menu_vpk0,None,None,None,,None,None,0x15200,0x15200,0xB1209E,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,742488,vpk0,False,False,False,False,None,False,96,False,,False,False,False,None
symbol,0x8037F658,None,D_8037F658_main_menu_vpk0,None,None,None,,None,None,0x2708,0x2708,0xB2729E,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,829016,vpk0,False,False,False,False,None,False,100,False,,False,False,False,None
symbol,0x80381D60,None,D_80381D60_main_menu_vpk0,None,None,None,,None,None,0x39A0,0x39A0,0xB299A6,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,839008,vpk0,False,False,False,False,None,False,148,False,,False,False,False,None
symbol,0x80385700,None,D_80385700_main_menu_vpk0,None,None,None,,None,None,0x5640,0x5640,0xB2D346,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,853760,vpk0,False,False,False,False,None,False,188,False,,False,False,False,None
symbol,0x8038AD40,None,D_8038AD40_main_menu_vpk0,None,None,None,,None,None,0x46A0,0x46A0,0xB32986,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,875840,vpk0,False,False,False,False,None,False,96,False,,False,False,False,None
symbol,0x8038F3E0,None,D_8038F3E0_main_menu_vpk0,None,None,None,,None,None,0x5E0,0x5E0,0xB37026,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,893920,vpk0,False,False,False,False,None,False,100,False,,False,False,False,None
symbol,0x8038F9C0,None,D_8038F9C0_main_menu_vpk0,None,None,None,,None,None,0x4120,0x4120,0xB37606,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,895424,vpk0,False,False,False,False,None,False,388,False,,False,False,False,None
symbol,0x80393AE0,None,D_80393AE0_main_menu_vpk0,None,None,None,,None,None,0x250,0x250,0xB3B726,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,912096,vpk0,False,False,False,False,None,False,428,False,,False,False,False,None
symbol,0x80393D30,None,D_80393D30_main_menu_vpk0,None,None,None,,None,None,0x90,0x90,0xB3B976,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,912688,vpk0,False,False,False,False,None,False,92,False,,False,False,False,None
symbol,0x80393DC0,None,D_80393DC0_main_menu_vpk0,None,None,None,,None,None,0x7E88,0x7E88,0xB3BA06,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,912832,vpk0,False,False,False,False,None,False,468,False,,False,False,False,None
symbol,0x8039BC48,None,D_8039BC48_main_menu_vpk0,None,None,None,,None,None,0x5AE8,0x5AE8,0xB4388E,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,945224,vpk0,False,False,False,False,None,False,96,False,,False,False,False,None
symbol,0x803A1730,None,D_803A1730_main_menu_vpk0,None,None,None,,None,None,0x4B0,0x4B0,0xB49376,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,968496,vpk0,False,False,False,False,None,False,100,False,,False,False,False,None
symbol,0x803A1BE0,None,D_803A1BE0_main_menu_vpk0,None,None,None,,None,None,0x63B0,0x63B0,0xB49826,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,969696,vpk0,False,False,False,False,None,False,228,False,,False,False,False,None
symbol,0x803A7F90,None,D_803A7F90_main_menu_vpk0,None,None,None,,None,None,0x140,0x140,0xB4FBD6,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,995216,vpk0,False,False,False,False,None,False,268,False,,False,False,False,None
symbol,0x803A80D0,None,D_803A80D0_main_menu_vpk0,None,None,None,,None,None,0x4DAB6,0x4DAB6,0xB4FD16,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,995536,vpk0,False,False,False,False,None,False,96,False,,False,False,False,None
